"show_id","type","title","director","cast","country","date_added","release_year","rating","duration_num","duration_unit","listed_in","description","year_added","month_added"
"s156","Movie","Labyrinth","Jim Henson","David Bowie, Jennifer Connelly, Frank Oz, Kevin Clash, Anthony Asbury, Dave Goelz, Brian Henson, Ron Mueck, Karen Prell, Shari Weiser","United Kingdom, United States",2021-09-01,1986,"PG",101,"min","Action & Adventure, Children & Family Movies, Cult Movies","In Jim Henson's fantasy, teen Sarah embarks on a life-altering quest to rescue her little brother from the clutches of a treacherous goblin.",2021,"Sep"
"s157","Movie","Letters to Juliet","Gary Winick","Amanda Seyfried, Christopher Egan, Gael García Bernal, Vanessa Redgrave, Franco Nero, Luisa Ranieri, Marina Massironi, Milena Vukotic, Marcia DeBonis, Luisa De Santis, Lidia Biondi, Giordano Formenti, Chris Egan","United States",2021-09-01,2010,"PG",105,"min","Comedies, Dramas, Romantic Movies","By responding to a letter addressed to Shakespeare's tragic heroine Juliet Capulet, an American woman in Verona, Italy, is led in search of romance.",2021,"Sep"
"s158","Movie","Level 16","Danishka Esterhazy","Katie Douglas, Celina Martin, Peter Outerbridge, Sara Canning, Alexis Whelan, Amalia Williamson, Josette Halpert, Kiana Madeira","Canada",2021-09-01,2018,"TV-14",102,"min","Sci-Fi & Fantasy, Thrillers","In a bleak academy that teaches girls the virtues of passivity, two students uncover the ghastly purpose behind their training and resolve to escape.",2021,"Sep"
"s159","Movie","Love Don't Cost a Thing","Troy Byer","Nick Cannon, Christina Milian, Kenan Thompson, Kal Penn, Steve Harvey, Al Thompson, Ashley Monique Clark, Elimu Nelson, Nichole Robinson, Melissa Schuman","United States",2021-09-01,2003,"PG-13",101,"min","Comedies, Romantic Movies","A nerdy teen tries to make himself cool by association when he convinces a popular cheerleader to pose as his girlfriend.",2021,"Sep"
"s160","Movie","Love in a Puff","Pang Ho-cheung","Miriam Chin Wah Yeung, Shawn Yue, Singh Hartihan Bitto, Isabel Chan, Cheung Tat-ming, Matt Chow, Chui Tien-you, Queenie Chu, Charmaine Fong, Vincent Kok","Hong Kong",2021-09-01,2010,"TV-MA",103,"min","Comedies, Dramas, International Movies","When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating unlikely connections.",2021,"Sep"
"s162","Movie","Mars Attacks!","Tim Burton","Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan, Danny DeVito, Martin Short, Sarah Jessica Parker, Michael J. Fox, Rod Steiger, Tom Jones, Lukas Haas, Natalie Portman","United States",2021-09-01,1996,"PG-13",106,"min","Comedies, Cult Movies, Sci-Fi & Fantasy","As flying saucers head for Earth, the president of the United States prepares to welcome alien visitors but soon learns they're not coming in peace.",2021,"Sep"
"s163","Movie","Marshall","Reginald Hudlin","Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown, Dan Stevens, James Cromwell, Keesha Sharp, Roger Guenveur Smith, Derrick Baskin, Barrett Doss","United States, China, Hong Kong",2021-09-01,2017,"PG-13",118,"min","Dramas","This biopic of Thurgood Marshall, the first Black U.S. Supreme Court justice, centers on his pivotal work in a sensational case as an NAACP lawyer.",2021,"Sep"
"s164","Movie","My Boss's Daughter","David Zucker","Ashton Kutcher, Tara Reid, Jeffrey Tambor, Andy Richter, Michael Madsen, Jon Abrahams, David Koechner, Carmen Electra, Kenan Thompson, Terence Stamp, Molly Shannon","United States",2021-09-01,2003,"R",86,"min","Comedies, Romantic Movies","A young man house-sits for his mean boss, hoping to use it as an opportunity to win the heart of the boss's daughter, on whom he's long had a crush.",2021,"Sep"
"s165","Movie","Mystery Men","Kinka Usher","Ben Stiller, Hank Azaria, William H. Macy, Janeane Garofalo, Kel Mitchell, Paul Reubens, Wes Studi, Greg Kinnear, Geoffrey Rush, Lena Olin, Eddie Izzard, Artie Lange, Pras, Claire Forlani, Tom Waits","United States",2021-09-01,1999,"PG-13",121,"min","Action & Adventure, Comedies","A team of far-from-super heroes try to earn respect by springing into action when brave and dashing Captain Amazing disappears.",2021,"Sep"
"s167","Movie","Once Upon a Time in America","Sergio Leone","Robert De Niro, James Woods, Elizabeth McGovern, Treat Williams, Tuesday Weld, Burt Young, Joe Pesci, Danny Aiello, William Forsythe, James Hayden","Italy, United States",2021-09-01,1984,"R",229,"min","Classic Movies, Dramas","Director Sergio Leone's sprawling crime epic follows a group of Jewish mobsters who rise in the ranks of organized crime in 1920s New York City.",2021,"Sep"
"s168","Movie","Open Season 2","Matthew O'Callaghan, Todd Wilderman","Joel McHale, Mike Epps, Jane Krakowski, Billy Connolly, Crispin Glover, Steve Schirripa, Georgia Engel, Diedrich Bader, Cody Cameron, Fred Stoller, Olivia Hack","United States, Canada",2021-09-01,2008,"PG",76,"min","Children & Family Movies, Comedies","Elliot the buck and his forest-dwelling cohorts must rescue their dachshund pal from some spoiled pets bent on returning him to domesticity.",2021,"Sep"
"s169","Movie","Osmosis Jones","Bobby Farrelly, Peter Farrelly","Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood, William Shatner, Ron Howard, Kid Rock, Ben Stein","United States",2021-09-01,2001,"PG",95,"min","Action & Adventure, Children & Family Movies, Comedies","Peter and Bobby Farrelly outdo themselves with this partially animated tale about an out-of-shape 40-year-old man who's the host to various organisms.",2021,"Sep"
"s170","Movie","Poseidon","Wolfgang Petersen","Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss, Emmy Rossum, Mía Maestro, Mike Vogel, Kevin Dillon, Freddy Rodríguez","United States",2021-09-01,2006,"PG-13",98,"min","Action & Adventure, Dramas","A tidal wave spells disaster for a ship of New Year's Eve revelers when it capsizes the mammoth vessel, sending passengers into a battle for survival.",2021,"Sep"
"s171","Movie","Rhyme & Reason","Peter Spirer","Too $hort, B-Real, Kurtis Blow, Da Brat, Grandmaster Caz, Sean ""P. Diddy"" Combs, Chuck D., Desiree Densiti, Dr. Dre, E-40, MC Eiht, Heavy D, Lauryn Hill, Ice-T, Wyclef Jean, Ras Kass, KRS-One, L.V., Mack 10, Craig Mack, Method Man, Keith Murray, Nasir 'Nas' Jones, The Notorious B.I.G., Master P, Q-Tip, Raekwon, Redman, Senen Reyes, Busta Rhymes, RZA, DJ Scratch, Erick Sermon, Tupac Shakur, Adario Strange, Suave","United States",2021-09-01,1997,"R",89,"min","Documentaries, Music & Musicals","The world and culture of rap song topics such as race, violence, police, family and sex are examined by hip-hop performers from both coasts.",2021,"Sep"
"s172","Movie","Same Kind of Different as Me","Michael Carney","Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt","United States",2021-09-01,2017,"PG-13",120,"min","Dramas, Faith & Spirituality","A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.",2021,"Sep"
"s173","Movie","School of Rock","Richard Linklater","Jack Black, Joan Cusack, Mike White, Sarah Silverman, Lee Wilkof, Kate McGregor-Stewart, Adam Pascal, Suzzanne Douglas, Miranda Cosgrove, Kevin Alexander Clark, Joey Gaydos Jr., Robert Tsai, Veronica Afflerbach, Jordan-Claire Green","United States, Germany",2021-09-01,2003,"PG-13",110,"min","Comedies, Music & Musicals","Musician Dewey Finn gets a job as a fourth-grade substitute teacher, where he secretly begins teaching his students the finer points of rock 'n' roll.",2021,"Sep"
"s174","Movie","Snervous Tyler Oakley","Amy Rice","Tyler Oakley","United States",2021-09-01,2015,"PG-13",83,"min","Documentaries, LGBTQ Movies","The inspiring Internet star and LGBT advocate shares an intimate view of his life and relationships during his international ""Slumber Party"" tour.",2021,"Sep"
"s175","Movie","Tears of the Sun","Antoine Fuqua","Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie","United States",2021-09-01,2003,"R",121,"min","Action & Adventure, Dramas","A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",2021,"Sep"
"s176","Movie","The Blue Lagoon","Randal Kleiser","Brooke Shields, Christopher Atkins, Leo McKern, William Daniels, Elva Josephson, Glenn Kohan, Alan Hopgood, Gus Mercurio","United States",2021-09-01,1980,"R",105,"min","Dramas, Romantic Movies","Two shipwrecked children, stranded for years on a deserted island, fall in love as teenagers and attempt to forge a life in the isolated paradise.",2021,"Sep"
"s177","Movie","The Golden Child","Michael Ritchie","Eddie Murphy, J.L. Reate, Charles Dance, Charlotte Lewis, Victor Wong, Randall Tex Cobb, James Hong, Shakti Chen, Tau Logo, Tiger Chung Lee","United States",2021-09-01,1986,"PG-13",94,"min","Action & Adventure, Comedies","A fast-talking L.A. social worker goes through a series of traps and terrors to find a kidnapped Tibetan child with mystical powers.",2021,"Sep"
"s178","Movie","The Guns of Navarone","J. Lee Thompson","Gregory Peck, David Niven, Anthony Quinn, Stanley Baker, Anthony Quayle, James Darren, Irene Papas, Gia Scala, James Robertson Justice, Richard Harris","United Kingdom, United States",2021-09-01,1961,"TV-14",156,"min","Action & Adventure, Classic Movies","During World War II, British forces launch an attack designed to take out the massive Nazi cannons that guard a critical sea channel.",2021,"Sep"
"s179","Movie","The Interview","Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Lizzy Caplan, Randall Park, Diana Bang, Timothy Simons, Reese Alexander, James Yi","United States",2021-09-01,2014,"R",112,"min","Action & Adventure, Comedies","Seth Rogen and James Franco star in this provocative comedy about two journalists recruited by the CIA after they arrange an interview with Kim Jong-un.",2021,"Sep"
"s180","Movie","The Nutty Professor","Tom Shadyac","Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller, Dave Chappelle, John Ales, Patricia Wilson, Jamal Mixon","United States",2021-09-01,1996,"PG-13",95,"min","Comedies, Romantic Movies","After being made fun of for his weight, a kind and brainy professor takes a dose of a revolutionary formula that changes more than just his appearance.",2021,"Sep"
"s183","Movie","Welcome Home Roscoe Jenkins","Malcolm D. Lee","Martin Lawrence, James Earl Jones, Joy Bryant, Margaret Avery, Mike Epps, Mo'Nique, Cedric the Entertainer, Nicole Ari Parker, Michael Clarke Duncan, Louis C.K.","United States",2021-09-01,2008,"PG-13",114,"min","Comedies","R.J. travels to Georgia for his parents' 50th anniversary. But after pompously flaunting his Hollywood lifestyle, he must examine what he's become.",2021,"Sep"
"s184","Movie","In the Line of Fire","Wolfgang Petersen","Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes","United States",2021-08-31,1993,"R",129,"min","Action & Adventure, Classic Movies","A twisted yet ingenious killer torments a veteran Secret Service agent who's haunted by his failure years ago to save President John F. Kennedy.",2021,"Aug"
"s189","Movie","2 Alone in Paris","Ramzy Bedia, Éric Judor","Ramzy Bedia, Éric Judor, Benoît Magimel, Kristin Scott Thomas, Élodie Bouchez, Édouard Baer, Fred Testot, Omar Sy","France",2021-08-28,2008,"TV-MA",97,"min","Comedies, International Movies","A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.",2021,"Aug"
"s191","Movie","Thimmarusu","Sharan Koppisetty","Satya Dev, Priyanka Jawalkar, Brahmaji","India",2021-08-28,2021,"TV-14",125,"min","Dramas, International Movies","Eight years after a young man is framed for murder, an up-and-coming lawyer re-opens the case, beginning a tricky mission to find the real culprit.",2021,"Aug"
"s192","Movie","Wind River","Taylor Sheridan","Jeremy Renner, Elizabeth Olsen, Jon Bernthal, Gil Birmingham, Kelsey Asbille, Tantoo Cardinal, Teo Briones, Matthew Del Negro, Hugh Dillon, Julia Jones, James Jordan, Eric Lange, Martin Sensmeier, Mason Davis, Graham Greene","United Kingdom, Canada, United States",2021-08-28,2017,"R",107,"min","Dramas, Independent Movies","A tracker with the U.S. Fish and Wildlife Service assists a rookie FBI agent who's investigating a teen girl's murder on a remote Wyoming reservation.",2021,"Aug"
"s193","Movie","C Kkompany","Sachin Yardi","Mithun Chakraborty, Tusshar Kapoor, Anupam Kher, Rajpal Yadav, Raima Sen, Dilip Prabhavalkar, Sanjay Mishra","India",2021-08-27,2008,"TV-14",127,"min","Action & Adventure, Comedies, International Movies","Three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous.",2021,"Aug"
"s196","Movie","EMI: Liya Hai To Chukana Padega","Saurabh Kabra","Sanjay Dutt, Arjun Rampal, Malaika Arora, Aashish Chaudhary, Neha Uberoi, Urmila Matondkar, Manoj Joshi, Daya Shankar Pandey, Pushkar Jog, Kulbhushan Kharbanda","India",2021-08-27,2008,"TV-14",128,"min","Comedies, Dramas, International Movies","A bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.",2021,"Aug"
"s199","Tv Show","King of Boys: The Return of the King","Kemi Adetiba","Sola Sobowale, Toni Tones, Richard Mofe-Damijo, Efa Iwara, Titi Kuti, Tobechukwu ""iLLbliss"" Ejiofor, Remilekun ""Reminisce"" Safaru, Charles  ""Charly Boy"" Oputa, Nse Ikpe-Etim, Keppy Ekpenyong Bassey, Bimbo Manuel, Akin Lewis, Lord Frank, Osas Ighodaro, Taiwo Ajai-Lycett, Paul Sambo","Nigeria",2021-08-27,2021,"TV-MA",1,"Season","Crime TV Shows, International TV Shows, TV Dramas","Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",2021,"Aug"
"s200","Movie","Koi Aap Sa","Partho Mitra","Aftab Shivdasani, Natassha, Dipannita Sharma, Himanshu Mallik, Vaidya Advai, Pushy Anand, Shama Deshpande, Rajendra Gupta","India",2021-08-27,2006,"TV-14",135,"min","Comedies, Dramas, International Movies","Star athlete Rohan has his eye on a beautiful art student. But when his best friend Simran experiences a crisis, he drops everything to help her.",2021,"Aug"
"s201","Movie","Krishna Cottage","Santram Varma","Sohail Khan, Isha Koppikar, Natassha, Rati Agnihotri, Vrajesh Hirjee, Divya Palat, Hiten Tejwani, Rajendranath Zutshi","India",2021-08-27,2004,"TV-14",124,"min","Action & Adventure, Horror Movies, International Movies","True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.",2021,"Aug"
"s202","Movie","Kucch To Hai","Anil V. Kumar, Anurag Basu","Tusshar Kapoor, Esha Deol, Natassha, Vrajesh Hirjee, Kusumit Sana, Rishi Kapoor, Moon Moon Sen, Johny Lever, Ashay Chitre, Jeetendra","India",2021-08-27,2003,"TV-14",136,"min","Dramas, International Movies, Thrillers","A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.",2021,"Aug"
"s203","Movie","Kyaa Kool Hai Hum","Sangeeth Sivan","Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher, Jay Sean","India",2021-08-27,2005,"TV-MA",165,"min","Comedies, International Movies, Music & Musicals","Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",2021,"Aug"
"s204","Movie","Kyaa Kool Hain Hum 3","Umesh Ghadge","Tusshar Kapoor, Aftab Shivdasani, Krishna Abhishek, Mandana Karimi, Shakti Kapoor, Darshan Jariwala, Sushmita Mukherjee, Meghna Naidu, Anand Kumar, Claudia Ciesla","India",2021-08-27,2016,"TV-MA",124,"min","Comedies, International Movies","When an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father.",2021,"Aug"
"s205","Movie","Kyaa Super Kool Hain Hum","Sachin Yardi","Tusshar Kapoor, Riteish Deshmukh, Anupam Kher, Rohit Shetty, Neha Sharma, Chunky Pandey, Sarah-Jane Dias, Razak Khan, Kavin Dave","India",2021-08-27,2012,"TV-MA",136,"min","Comedies, International Movies","An aspiring actor and a struggling DJ team up to pursue the ladies they love and a diamond that rightfully belongs to their oversexed dog.",2021,"Aug"
"s206","Movie","Kyo Kii... Main Jhuth Nahin Bolta","David Dhawan","Govinda, Sushmita Sen, Rambha, Anupam Kher, Satish Kaushik, Sharad Kapoor, Kiran Kumar, Mohnish Bahl","India",2021-08-27,2001,"TV-14",150,"min","Comedies, International Movies, Sci-Fi & Fantasy","The life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.",2021,"Aug"
